id;shop;adress;format;region;city
869;"869 O'S ТЦ ""Город-2""";"г. Москва, ш.Энтузиастов, д.12, к.2, ТЦ ""Город-2""";O'STIN;Московский;Москва
870;870 ННовгород СМ МШ105;г. Нижний Новгород, Московское ш., д. 105А;Гипермаркет;Центральный;Нижний Новгород
871;871 Новороссийск СМ Э87;г. Новороссийск, ул. Энгельса, д. 87, литер В;Супермаркет;Южный;Новороссийск
872;872 Тюмень СМ Р137;г. Тюмень, ул. Республики, д. 137;Супермаркет;Уральский;Тюмень
873;873 Воронеж O'S МосПрос;"г. Воронеж, Московский пр-т, д.129, ТЦ ""Московский Проспект""";O'STIN;Южно-центральный;Воронеж
874;"874 O'S МКАД24 ""Vegas""";"Московская обл., п. Совхоз им.Ленина, 24 км МКАД, ТЦ ""Vegas""";O'STIN;Московский;Москва
875;875 ТЦ «Город»;"г. Москва, Рязанский пр-т, вл. 2, ТЦ ""Город""";Гипермаркет;Московский;Москва
876;"876 Реутов ТЦ""РИО"" O'S";"г. Реутов, 2 км МКАД, ТЦ""РИО""";O'STIN;Московский;Реутов
878;878 Череповец O'S Июнь;"г. Череповец, ул. Годовикова д. 37, ТРК ""Июнь""";O'STIN;Северо-центральный;Череповец
879;879 Вологда O'S;"г. Вологда, Пошехонское ш., д.22, ТЦ""Мармелад""";O'STIN;Северо-центральный;Вологда
880;880 Ебург СМ КомсоМолл;"г. Екатеринбург, ул. Дублер Сибирского тракта, д. 2, ТРК ""КомсоМолл""";Супермаркет;Уральский;Екатеринбург
881;881 Липецк O'S  Европа;г.Липецк, ул. Советская, д. 66;O'STIN;Южно-центральный;Липецк
882;882 Ульяновск O'S МШ91;"г. Ульяновск, Москвоское ш., д.91, ТЦ ""Пушкаревское Кольцо""";O'STIN;Приволжский;Ульяновск
883;883 Тверь СМ Карусель;"г. Тверь, ул. Коминтерна, д. 20, стр. 1, ТЦ ""Карусель""";Супермаркет;Центральный;Тверь
884;884 СМ Подольск КО46;г. Подольск, ул. Комсомольская, д. 46;Супермаркет;Московский;Подольск
885;"885 Ярославль O'S ТЦ""Альтаир""";"г. Ярославль, Ленинградский пр-т, д. 123  ТЦ ""Альтаир""";O'STIN Дисконт;Северо-центральный;Ярославль
886;886 Пушкино O'S;г. Пушкино, ул.Чехова, д.12;O'STIN;Московский;Пушкино
888;888 Липецк СМ ТЦ Европа;"г. Липецк, ул. Советская, д. 66, ТЦ ""Европа""";Гипермаркет;Центральный;Липецк
889;889 Н.Новгород O'S Змил;"г. Нижний Новгород, ул.Коминтерна,  д.105, ТЦ""Золотая Миля""";O'STIN;Северо-центральный;Нижний Новгород
891;"891 С.Оскол O'S ""Боше""";г. Старый Оскол, мкр.Ольминского, д.17, ТЦ «БОШЕ»;O'STIN;Южно-центральный;Старый Оскол
892;892 Сыктывкар O'S;"г.Сыктывкар, ул. Коммунистическая, д.52, ТЦ ""Аврора""";O'STIN;Северо-Западный;Сыктывкар
893;"893 O'S МТЦ""Дарья""";г. Москва, Строгинский б-р, д.1, ТЦ «Дарья»;O'STIN;Московский;Москва
894;"894 O'S ТЦ ""АШАН"" 84км";"г.Москва, МКАД 84 км, ТПЗ ""Алтуфьево"", вл. 3, стр. 1, ТЦ ""АШАН""";O'STIN;Московский;Москва
895;895 Воронеж СМ К35А;"г. Воронеж, ул. Кольцовская, д. 35А, ТЦ ""Галерея Чижова""";Супермаркет;Центральный;Воронеж
896;896 СМ Реутов;"МКАД 2-й км., г. Реутов, ТЦ ""РИО-Реутов""";Супермаркет;Московский;Реутов
898;898 СМ ТЦ«Вегас»;"г. Москва, МКАД 24-й км., ТЦ ""Вегас""";Гипермаркет;Московский;Москва
899;899 Рязань O'S ТД Барс;"г.Рязань, Московское ш., д. 5а, ТЦ ""Барс""";O'STIN;Северо-центральный;Рязань
910;"910 O'S ТЦ""Филион""";г. Москва, Багратионовский проезд, вл.5;O'STIN;Московский;Москва
911;911 Реутов O'S;"г.Реутов, ул.Октября, вл.10, ТРК""Экватор""";O'STIN;Московский;Реутов
912;912 СМ пр-т Мира211б;г. Москва, пр-т Мира, вл. 211б;Супермаркет;Московский;Москва
913;913 O'S Золотой Вавилон;г. Москва, Проспект Мира 211;O'STIN;Московский;Москва
914;914 Columbia СМ ЗВ6;г. Москва, ул. Земляной Вал, д. 6;Супермаркет;Московский;Москва
916;"916 O'S ""Звавилон"" Н11";г.Москва, Новоясеневский пр-т, д.11, ТЦ «Золотой Вавилон»;O'STIN;Московский;Москва
918;"918 Воронеж O'S ""Арена""";г.Воронеж, б-р Победы, д.23-Б, ТЦ«Арена»;O'STIN;Южно-центральный;Воронеж
919;919 Железнодорожный O'S;"г.Железнодорожный, ул.Советская, д.9, ТЦ""Эдельвейс""";O'STIN;Московский;Железнодорожный
920;920 Жуковский O'S;"г.Жуковский, ул.Гагарина, д.67, ТЦ""Океан""";O'STIN;Московский;Жуковский
921;921 Алматы O'S PPlaza;"г.Алматы, ул. Райымбека, д. 514 А, ТЦ ""PrimePlaza""";O'STIN;Казахстанский;Алматы
922;922 Новосиб O'S Версаль;"г.Новосибирск, пл.Карла Маркса, д.3, ТОЦ ""Версаль""";O'STIN;Сибирский;Новосибирск
925;925 Алмата Спутник O'S;"г. Алматы, мкр. Мамыр-1, д. 8а, ТРЦ ""Спутник""";O'STIN;Казахстанский;Алматы
926;926 Волгоград O'S Дисконт;"г. Волгоград, Университетский пр-т, д. 105а, ТЦ ""СМ-Гипер""";O'STIN Дисконт;Южный;Волгоград
928;928 Уфа O'S Центральный;г. Уфа, ул. Цюрупы, д. 97, ТЦ «Центральный»;O'STIN;Уральский;Уфа
929;929 Калуга O'S 21 век;"г.Калуга, ул.Кирова, д.1, ТЦ ""Калуга 21 век""";O'STIN;Южно-центральный;Калуга
930;"930 СПб O'S ""Атмосфера""";г. Санкт-Петербург, Комендантская пл., д.1, литер А , ТЦ«Атмосфера»;O'STIN;Северо-Западный;Санкт-Петербург
931;931 Иркутск СМ;"г. Иркутск, ул. Партизанская, д. 36, ТЦ ""Карамель""";Супермаркет;Сибирский;Иркутск
932;932 Рязань СМ ТЦ«Круиз»;"г. Рязань, ул. Есенина, д. 2е, ТЦ ""Круиз""";Гипермаркет;Центральный;Рязань
933;933 Саратов СМ Триумф М;"г. Саратов, ул. Зарубина, д. 167, ТЦ ""Триумф Молл""";Супермаркет;Приволжский;Саратов
934;934 Краснодар O'S Галак;г.Краснодар, ул.Стасова/Сармовская, д.178-180/1, ТЦ «Галактика»;O'STIN;Южный;Краснодар
935;935 Воронеж O'SМаксимир;"г. Воронеж, Ленинский пр-т, д. 174, ТРК ""Максимир""";O'STIN Дисконт;Южно-центральный;Воронеж
936;936 Белгород O'S Б.Хм48;"г.Белгород, пр. Б.Хмельницкого, д.48, ""StreetRetail"", O'S";O'STIN;Южно-центральный;Белгород
938;938 Тюмень O'S  Премьер;г.Тюмень, ул. 50 лет ВЛКСМ, д.63, ТЦ «Премьер»;O'STIN;Уральский;Тюмень
939;939 Н.Новгород O'S Респ;"г.Нижний Новгород, пл. Революции, д. 9, ТЦ ""Республика""";O'STIN;Северо-центральный;Нижний Новгород
940;940 Самара СМ ТЦ Моск-й;"г. Самара, Московское ш., д. 25, ТЦ ""Московский""";Гипермаркет;Приволжский;Самара
942;942 Челябинск O'S К104;г. Челябинск, ул. Кирова, д. 104;O'STIN;Уральский;Челябинск
943;943 Липецк СМ;"г. Липецк, ул. Терешковой, д. 35Б, ТЦ ""Молл""";Супермаркет;Центральный;Липецк
944;944 Екатеринбург O'S В9;г. Екатеринбург, ул. Вайнера, д.9А;O'STIN;Уральский;Екатеринбург
945;945 Тюмень O'S Па-На-Ма;"г. Тюмень, ул. 2-я Луговая ТРЦ ""Па-на-ма""";O'STIN;Уральский;Тюмень
946;"946 Алмата ""Aport"" O'S";"г.Алматы, пр. Райымбека, ТЦ ""Апорт""";O'STIN;Казахстанский;Алматы
948;948 Саратов O'S Ч52;г. Саратов, ул. Чапаева, д. 52;O'STIN;Приволжский;Саратов
949;949 Екат-г O'S Гринвич;"г.Екатеринбург, ул.8 марта, д.46, ТРЦ ""Гринвич""";O'STIN;Уральский;Екатеринбург
955;955 пр-т Победы, д. 8;г. Пенза, пр-т Победы, д. 8;Супермаркет;Приволжский;Пенза
956;956 Н.Челны СМ МП133;г. Набережные Челны, Московский пр-т, д. 133;Супермаркет;Приволжский;Набережные Челны
960;"960 Казань O'S ТЦ""XL""";"г. Казань, пр-т Хусаина Ямашева, д. 97, ТЦ ""XL""";O'STIN Дисконт;Приволжский;Казань
961;"961 Самара O'S ТРЦ""VIVA LAND""";"г. Самара, пересечение ул. Победы, ул. Каховской ТРЦ ""ВИВА ЛЭНД""";O'STIN Дисконт;Приволжский;Самара
